55	En particulier, la structure des plans de surveillance et leur contenu doit permettre d’identifier les points de contrôle prévus et répondre à la réglementation. Par ailleurs, le suivi et la mise en œuvre des engagements doit progresser.  www.asn.fr  36, boulevard des dames • CS 30466 • 13235 Marseille cedex 2  Téléphone 04 88 22 66 27 • marseille.asn@asn.fr  A. Demandes d’actions correctives  Suivi des engagements  Dans sa réponse [2] à la demande B2, formulée à la suite de l’inspection INSSN-MRS-2017-0552 du 9 novembre 2017, l’exploitant s’est engagé à tracer, sur le procès-verbal associé, la vérification in situ de l’intervenant extérieur réalisant le contrôle et essais périodique (CEP) sur les balances. Or, après vérification du nouveau procès-verbal, cet élément n’apparait pas. Sans cette traçabilité, il n’est pas possible de justifier la bonne réalisation de ce contrôle. Par ailleurs, le plan de surveillance associé ne fait apparaitre qu’un contrôle documentaire et omet le contrôle in situ. L’exploitant a précisé que d’autres contrôles de CEP ne traçaient pas forcément les contrôles in situ réalisés sur l’IE.  A1.  Je vous demande, conformément à votre engagement, de tracer, dans les PV de contrôle, les surveillances in situ des activités de vos intervenants extérieurs qui réalisent des CEP. Ces surveillances seront précisées dans vos plans de surveillance.
56	RÉPUBLIQUE FRANÇAISE  DIVISION DE BORDEAUX  Bordeaux, le 17 mai 2018  Référence courrier : CODEP-BDX-2018-020579  Monsieur le directeur du CNPE de Golfech  BP 24 82401 VALENCE D’AGEN CEDEX  Objet : Contrôle des installations nucléaires de base  CNPE de Golfech Inspection n° INSSN-BDX-2018-0052 du 26 avril 2018 Thème « Incendie »  Références :  [1] Code de l’environnement, notamment son chapitre VI du titre IX du livre V ; [2] Arrêté du 7 février 2012 fixant les règles générales relatives aux installations nucléaires de base ; [3] Décision n° 2014-DC-0417 de l’Autorité de sûreté nucléaire du 28 janvier 2014 relative aux règles applicables aux installations nucléaires de base (INB) pour la maitrise des risques liés à l’incendie ; [4] Décision n° 2017-DC-0592 de l’Autorité de sûreté nucléaire du 13 juin 2017 relative aux obligations des exploitants d’installations nucléaires de base en matière de préparation et de gestion des situations d’urgence et au contenu du plan d’urgence interne.
57	Il conviendra que vos pratiques s’améliorent à cet égard.  Lors d'une récente inspection réalisée auprès de vos services centraux, il a été constaté que des fiches d'évaluation des prestataires ne leur avaient pas été transmises. Vous veillerez à ce que cet écart soit corrigé dans le cadre de la nouvelle organisation de la surveillance des prestataires mise en place.  Enfin, dans l’optique du prochain déclassement des locaux R936 et R701 en zones à déchets conventionnels, il conviendra que vous me transmettiez une information complémentaire sur les améliorations que vous avez apportées pour en garantir la propreté radiologique.  Vous voudrez bien me faire part de vos observations et réponses concernant ces points dans un délai qui n’excèdera pas deux mois. Pour les engagements que vous seriez amené à prendre, je vous demande de bien vouloir les identifier clairement et d'en préciser, pour chacun, l’échéance de réalisation.  Je vous prie d'agréer, Monsieur le directeur, l'assurance de ma considération distinguée.  Pour le directeur et par délégation le chef de division  Signé par  Christophe QUINTIN
58	Pour les cas mentionnés, informer l’ASN de l’impact de la situation rencontrée sur les tuyauteries et les supports.  Affichage des conditions d’accès en zone orange  Lors du contrôle réalisé sur le terrain d’un DAB de la ligne d’expansion du pressuriseur du réacteur n°1, l’inspecteur a relevé qu’un accès était possible en zone orange sans qu’aucun affichage ne l’indique ou n’alerte les intervenants sur le risque associé. Cet affichage était bien présent au niveau de l’entrée par la porte grillagée adjacente au même niveau que les DAB mais pas par la crinoline d’accès située à l’étage inférieur. Ce point a été mis en exergue en synthèse de l’inspection pour que vos services résorbent de manière réactive cet écart.  6 / 8  Demande II.10 : Informer l’ASN des mesures prises de manière réactive et veiller à l’avenir à assurer un affichage adéquat pour cet accès.  III. CONSTATS OU OBSERVATIONS N’APPELANT PAS DE REPONSE A L’ASN  Sans objet.
59	Au vu de cet examen, les inspecteurs considèrent que les dispositions prises par le CNPE à la suite de cet événement sont globalement satisfaisantes. Les inspecteurs ont en particulier noté le retrait au plus tôt de la particule de Cobalt 60, conformément au retour d’expérience de l’ESR déclaré en 2013 [4].  Toutefois, les inspecteurs ont noté un défaut de coordination de la radioprotection entre vos services et l’entreprise ORYS, qui a pu favoriser la survenue de cet événement. Ils ont également relevé que certaines pratiques de contrôle de propreté radiologique mises en œuvre sur le chantier auquel était affecté l’intervenant concerné par l’événement étaient inappropriées.  A. Demandes d'actions correctives  L’article 2.4.1 de l’arrêté [2] indique que :  « I. L'exploitant définit et met en œuvre un système de management intégré qui permet d'assurer que les exigences relatives à la protection des intérêts mentionnés à l'article L. 593-1 du code de l'environnement sont systématiquement prises en compte dans toute décision concernant l'installation. Ce système a notamment pour objectif le respect des exigences des lois et règlements, du décret d'autorisation et des prescriptions et décisions de l'Autorité de sûreté nucléaire ainsi que de la conformité à la politique mentionnée à l'article 2.3.1.  II.
60	Vous avez déterminé que l’origine de cet événement était la position fermée inadéquate de deux clapets : l’absence de débit a provoqué la montée rapide de la température au niveau de la résistance.  B.1 : L’ASN vous demande de lui faire part de votre analyse et du retour d’expérience que vous tirez quant à la mauvaise position des deux clapets ;  B.2 : L’ASN vous demande de lui faire part de votre analyse des conséquences potentielles sur les intérêts protégés de cette mauvaise position des clapets en cas de situation nécessitant la mise en service de la file iode de la ventilation du BTE. Vous vous positionnerez sur le caractère déclaratif de cet écart.  Gestion des eaux d’extinction incendie  Dans le cadre de votre processus « maîtrise du risque incendie », vous avez identifié un axe de progrès relatif à la rédaction d’une note concernant la gestion des eaux d’extinction incendie. Vos représentants ont indiqué que l’objectif était de s’assurer du bon confinement des eaux d’extinction.  B.3 : L’ASN vous demande de lui communiquer cette note.  C. OBSERVATIONS  C.1 Réservoirs de stockage d’ammoniaque  Les inspecteurs ont constaté que les lamelles du rideau encadrant les réservoirs de stockage d’ammoniaque étaient déchiquetées en partie basse.  5/6  Vous voudrez bien me faire part sous deux mois, des remarques et observations, ainsi que des dispositions que vous prendrez pour remédier aux constatations susmentionnées.
61	Pour le cas particulier du réacteur n° 1, il a été mis en évidence lors de l’inspection que l’opération de remplacement des générateurs de vapeur sur l’arrêt en cours pouvait engendrer une modification de la position à froid des DAB sans que vos services n’aient programmé de nouveau contrôle à froid et à chaud à l’issue de ces remplacements.  Demande I.1 : Mettre en œuvre les améliorations attendues en réponse aux demandes qui suivent et procéder à un recontrôle des DAB à chaud et à froid :  2 / 8      lors de l’arrêt en cours du réacteur n°1 et lors de l’arrêt suivant afin notamment de prendre en compte l’impact des remplacements de générateurs de vapeur et de confirmer la stabilité du comportement des DAB, lors du prochain arrêt du réacteur n°2 afin notamment de confirmer la stabilité du comportement des DAB.  II. AUTRES DEMANDES  Contrôle technique et surveillance des activités de suivi en service des DAB  L’article 2.5.6 de l’arrêté en référence [3] exige notamment que « les activités importantes pour la protection, leurs contrôles techniques, les actions de vérification et d'évaluation [fassent] l'objet d'une documentation et d'une traçabilité permettant de démontrer a priori et de vérifier a posteriori le respect des exigences définies […] ».  L’inspecteur a interrogé vos services sur les modalités de réalisation du contrôle technique du suivi en service des DAB.
62	Demande A2 : L’ASN vous demande de prendre des dispositions afin de garantir que les agents intervenants sur votre installation disposent des habilitations en matière de radioprotection requises par votre référentiel.  B. Compléments d’information  Écoulements d’eau  Les divers entretiens menés lors de l’inspection ont mis en évidence la présence d’un ou plusieurs écoulements d’eau au niveau de l’échangeur 4 RCV 002 RF constatés avant, pendant et après l’activité de mise en place des obturateurs. Néanmoins, l’origine de cet écoulement n’a pas pu été clairement établie à ce stade.  L’ASN note toutefois qu’il ne peut être exclu que ces écoulements soient à l’origine de la contamination de  l’intervenant de l’entreprise ORYS.  Demande B1 : L’ASN vous demande de rechercher, lors de l’analyse qui figurera dans le compte rendu d’évènement significatif pour la radioprotection, l’origine des écoulements d’eau détectés le 18 août 2015 au niveau de l’échangeur 4 RCV 002 RF. Vous lui indiquerez si les dispositions prises pour collecter les écoulements étaient conformes à vos exigences.  Conditions d’intervention  Le guide [3] indique que les chantiers conduisant à l’ouverture d’un circuit contaminé de diamètre supérieur à 80 mm nécessitent la mise en œuvre de parades pour protéger les intervenants. Ainsi, la protection des voies respiratoires des intervenants peut être requise.
63	Elles sont formées et entraînées régulièrement, selon un programme annuel adapté à l’exercice de leurs missions. »  Les inspecteurs ont constaté les points suivants dans le cadre du déroulé de l’exercice :  Un manque d’efficacité et de réflexes de la part des équipiers d’intervention dans la mise en œuvre des moyens de lutte contre l’incendie et de protection du personnel intervenant, notamment l’établissement d’une première lance à incendie et d’un rideau d’eau ;  L’agent de levée de doute qui, selon votre organisation interne, doit assurer ses missions de reconnaissance en moins de 20 minutes ne s’est pas présenté sur les lieux du sinistre pendant toute la durée de l’exercice (environ 1h30) ;  2/6  La consigne applicable en cas de risque toxique (C11 FM4) n’était pas disponible au poste de commandement opérationnel mobile. Le chef des secours a dû aller chercher la consigne en salle de commande ;  Le point de rassemblement des secours ne comprenait pas la fiche d’action incendie associée aux  installations CTE ;  L’appel du témoin signalant le départ de feu a abouti en salle de commande du réacteur 1 alors  que la salle de commande du réacteur 2 est physiquement plus proche des installations CTE.  Par ailleurs, les équipiers d’intervention se sont munis d’un appareil respiratoire isolant mais ne l’ont pas mis en œuvre et se sont équipés d’une tenue légère de protection non suffisante au regard des actions réalisées.
64	Par ailleurs, les équipiers d’intervention se sont munis d’un appareil respiratoire isolant mais ne l’ont pas mis en œuvre et se sont équipés d’une tenue légère de protection non suffisante au regard des actions réalisées. Les inspecteurs estiment que ces dispositions ne permettent pas une protection adaptée des intervenants pour intervenir sur un feu, qui plus est, susceptible de dégager des vapeurs corrosives (ammoniaque notamment)  A.1 : L’ASN vous demande de prendre les dispositions nécessaires pour vous assurer de l’efficacité de l’organisation des équipes d’intervention et de leurs aptitudes opérationnelles dans la mise en œuvre des moyens d’intervention. Vous vous assurerez notamment de la protection des équipiers d’intervention dans les opérations de lutte contre l’incendie conformément à l’article 1.2.3 de l’annexe à la décision [3] ;  A.2 : L’ASN vous demande de vous positionner sur la pertinence de vos programmes d’entrainement et d’exercices mis en œuvre dans le cadre de l’application des articles 3.2.2.3 et 3.2.2.4 de l’annexe à la décision [3] afin de garantir l’application des fondamentaux liés à lutte contre l’incendie ;  A.3 : L’ASN vous demande de lui transmettre votre plan d’action en réponse aux constats des inspecteurs lors de l’exercice.
65	L’inspecteur a relevé de manière positive le travail réalisé sur les procédures de suivi en service, sur l’outil de suivi du comportement des DAB et sur le traitement des écarts associés pour se conformer au référentiel national. Cependant, des améliorations sont attendues sur le contrôle technique et la surveillance de ces activités ainsi que sur le caractère opérationnel des procédures et la définition de critères adéquats, en lien avec les modalités effectives de réalisation des activités. Par ailleurs, une attitude interrogative plus poussée est attendue sur le suivi du comportement des DAB.  I. DEMANDES A TRAITER PRIORITAIREMENT  Contrôle à effectuer lors des arrêts de réacteurs  La maintenance des DAB, qui a fait l’objet de plusieurs non-conformités sur le parc des réacteurs EDF, a amené vos services centraux à formuler des demandes à chaque CNPE par courrier en référence [2]. L’inspecteur a relevé le travail mené par vos services pour prendre en compte ces demandes et notamment effectuer un recontrôle global lors des arrêts en cours. Néanmoins, au vu des différents points identifiés dans les demandes qui suivent et afin de confirmer la stabilité de comportement des DAB, il apparaît nécessaire que des améliorations soient mises en œuvre et qu’un recontrôle soit réalisé sans attendre la périodicité attendue pour le suivi en service des DAB.
66	:  [1] Code de l’environnement, notamment ses articles L. 592-21 et suivants et L. 596-1 et L. 557-46 [2] Arrêté du 7 février 2012 fixant les règles générales relatives aux installations nucléaires de base [3] Guide pour l’application du référentiel Radioprotection - Thème « Maîtrise des chantiers » - D4550.35-09/2924 Ind 3 [4] Déclaration ESR 001-13 LOG du 26 avril 2013 [5] Référentiel Radioprotection – Chapitre 5 – Exigences concernant les travailleurs et les entreprises – D4550.35-09/3708 ind 3 [6] Référentiel Radioprotection – Chapitre 5 – Maîtrise des chantiers – D4550.35-09/2923 ind 4 [7] Déclaration ESR 014-15 MSR du 21 août 2015 [8] Code de la santé publique [9] Code du travail  Monsieur le directeur,  Dans le cadre des attributions de l'Autorité de sûreté nucléaire (ASN) concernant le contrôle des installations nucléaires de base en référence [1], une inspection a eu lieu le 24 août 2015 au centre nucléaire de production d’électricité (CNPE) du Blayais à la suite de l’événement significatif dans le domaine de la radioprotection (ESR) survenu le 18 août 2015 [7].
67	III. CONSTATS OU OBSERVATIONS N’APPELANT PAS DE REPONSE A L’ASN  Sans objet.    *  Vous voudrez bien me faire part, sous deux mois, et selon les modalités d’envois figurant ci-dessous, de vos remarques et observations, ainsi que des dispositions que vous prendrez pour remédier aux constatations susmentionnées. Pour les engagements que vous prendriez, je vous demande de les identifier clairement et d’en préciser, pour chacun, l’échéance de réalisation.  Je vous rappelle par ailleurs qu’il est de votre responsabilité de traiter l’intégralité des constatations effectuées par les inspecteurs, y compris celles n’ayant pas fait l’objet de demandes formelles.  Enfin, conformément à la démarche de transparence et d’information du public instituée par les dispositions de l’article L. 125-13 du code de l’environnement, je vous informe que le présent courrier sera mis en ligne sur le site Internet de l’ASN (www.asn.fr).  Je vous prie d’agréer, Monsieur le Directeur, l’assurance de ma considération distinguée.  Le chef de division,  signé  Gaetan LAFFORGUE-MARMET  7 / 8
68	Considérant que l’impossibilité de rotulage relevée est potentiellement initiée par une configuration particulière à chaud, il apparaît pertinent de vous assurer du bon rotulage du DAB susmentionné lors du redémarrage du réacteur à chaud.  Demande II.8 : Effectuer un rotulage à chaud du DAB référencé 1 RRA2TY 133/1A lors du redémarrage du réacteur n°1 et informer l’ASN de vos conclusions sur le bon comportement de ce DAB à chaud.  Matelas de plomb fixés aux tuyauteries  Lors du contrôle réalisé sur le terrain, l’inspecteur a relevé la présence de nombreux matelas de plomb accrochés sur deux lignes du système d’injection de sécurité sans que leur support à ressort ne soit bloqué. Cette situation peut engendrer une charge excessive sur la tuyauterie et la dégradation des supports associés. Ce point a été mis en exergue en synthèse de l’inspection pour que vos services résorbent de manière réactive cet écart.  Demande II.9 : Informer l’ASN des mesures prises de manière réactive et veiller à l’avenir à prendre en compte les contraintes associées à la mise en place de matelas de plomb sur les tuyauteries. Pour les cas mentionnés, informer l’ASN de l’impact de la situation rencontrée sur les tuyauteries et les supports.
69	Vous m’informerez de l’échéancier de votre étude et de la mise en uvre des mesures retenues.  C. Observations  Le référentiel de sûreté devra être actualisé pour prendre en compte les différents modes de remise en suspension de la contamination, en particulier dans la perspective de mise en exploitation de l’entreposage TAS J mettant en uvre des recycleurs d’air en local A077.  Vous voudrez bien me faire part de vos observations et réponses concernant ces points au plus tard le 21 novembre 2011 Je vous demande d’identifier clairement les engagements que vous seriez amené à prendre et de préciser, pour chacun d’eux, une échéance de réalisation.  Je vous prie d’agréer, monsieur le directeur général délégué, l’expression de ma  considération distinguée.  Pour le Président de l’ASN et par délégation, L’Adjoint au Chef de la Division de Marseille,  Signé par  Christian TORD  3/3
70	En particulier, les inspecteurs ont relevé que les règles de répartition de la charge en cas de chargement  incomplet et de limitation de masse par étage de fûts dans l’emballage DV 78 décrites dans les  instructions d’utilisation du DV 78 n’étaient pas reprises dans le document opérationnel référencé  LMC/MOP/386.02/003.  Demande A4 : Je vous demande de vous assurer que les documents opérationnels utilisés pour la  préparation des expéditions et la maintenance des colis DV 78 correspondent bien au dossier de  sûreté, à l’attestation de conformité ainsi qu’aux instructions qui y sont référencées. Vous veillerez  à ce que les documents opérationnels de l’exploitant, du prestataire et du transporteur y fassent  bien référence et reprennent tous les éléments permettant d’assurer le respect des exigences de ces  documents. En particulier, je vous demande d’intégrer les règles de répartition de la charge dans  l’emballage DV 78 en cas de chargement incomplet et de limitation de charge par étage de fûts  dans l’emballage DV 78 dans le document opérationnel référencé LMC/MOP/386.02/003.
71	En ce qui concerne les notes de principes de surveillance, ils ont noté que :        la note du lot « Génie-Civil », référencée ECFA094786 à l’indice E, s’apparente à un programme de surveillance par contrat, ce qui nécessite des mises à jour très régulières. Les inspecteurs ont d’ailleurs constaté que cette note n’a pas été mise à jour pour les activités de construction du récupérateur de corium alors que certaines de ces activités sont terminées ; les notes des lots « Mécanique Nucléaire », référencée ECFA094661 à l’indice B, et « Mécanique Classique », référencée ECFA095352 à l’indice A, ne traitent pas encore de la surveillance de la documentation de fin de montage et de la surveillance des essais sous leur responsabilité ; la note du lot « Mécanique Nucléaire » indique au paragraphe 6.2 que « […] le lot doit s’assurer que le titulaire identifie correctement l’objet de l’anomalie sur le terrain en attendant son traitement. En particulier, il demande l’étiquetage du matériel en anomalie, que celui-ci soit monté in situ ou stocké en atelier sur site […] ». Il apparaît que ce principe n’est pas mis en application.  En ce qui concerne les guides d’identification des ACQ, les inspecteurs ont noté que le guide du lot « Génie-Civil », référencé ECFA072065 à l’indice A, nécessite d’être mis à jour pour prendre en compte notamment le retour d’expérience des dernières années et l’identification de certaines ACQ standards aux activités surveillées par le lot.
72	Les inspecteurs s’interrogent sur la validité du contrôle de l’état général du conteneur dans la mesure où elle intervient en amont du  chargement et à une date éloignée de l’expédition. Par ailleurs, les inspecteurs ont relevé que la fiche de contrôle n’était pas systématiquement complétée en ce qui concerne la partie « demande de  réparation ».  Demande B4 : Je vous demande de vous prononcer sur le caractère suffisant du contrôle de l’état  général de l’emballage DV 78 dans la mesure où celui-ci est réalisé en amont du chargement et à  une date qui peut être éloignée de la date d’expédition. Je vous demande de veiller à ce que la fiche  de contrôle soit bien renseignée.  6 / 8  Pont de manutention des FS47 sur l’atelier BSI  Les inspecteurs ont relevé que la dernière visite générale périodique du pont de manutention des FS47  sur l’atelier BSI faisait état d’un défaut concernant le dispositif homme-mort. Ce pont étant utilisé en  mode automatique, ce dispositif n’est pas utilisé en fonctionnement normal. L’exploitant s’est engagé  à procéder aux recherches de l’origine de l’apparition du défaut sur le pont de manutention dans la  mesure où il a été relevé qu’il s’agissait d’un défaut de conception.  Demande B5 : Je vous demande de nous communiquer les résultats des recherches de l’origine de  l’apparition du défaut sur le pont de manutention.
73	L’analyse de l’événement a conduit à définir une amélioration du logiciel avec la mise en place d’une sécurité logicielle d’arrêt de la machine en cas de dépassement de cote de l’extrémité d’un crayon. 3. Je vous demande, au titre de l’article 13.3 de l’arrêté qualité, d’étudier la faisabilité d’une redondance à cette sécurité logicielle sous forme de détection physique de la cote limite d’avancement des crayons dans le banc de tirage. Vous me transmettrez les conclusions de cette étude.  B. Compléments d’information  Parmi les mesures correctives envisagées, certaines ont un caractère pérenne et ne sont pas  encore complètement définies. 4. prenant en compte ces mesures.  Je vous demande de me transmettre une révision du compte rendu d’événement  2/3  Certains postes de travail normalement pilotés en mode automatique peuvent dans certains cas être pilotés en mode manuel. L’inhibition des automatismes ou des alarmes pour permettre le fonctionnement en mode manuel peut constituer un risque qui doit être maîtrisé par des mesures compensatoires. Je vous demande de m’informer, sur la base d’un inventaire des postes qui sont 5. pilotés normalement en automatique et occasionnellement en mode manuel, de votre retour d’expérience sur les passages d’un mode à l’autre au regard de la sûreté. Vous m’informerez de l’échéancier de votre étude et de la mise en uvre des mesures retenues.
74	Au travers de votre réponse en date du 26 juin 2012, j’ai pris note de l’intégration dans la note d’organisation EDIEST 100118 indice B de cette possibilité d’effectuer des actions de surveillance inopinée. Cependant, dans votre réponse, vous n’avez pas répondu à la question susmentionnée.  Je vous demande de compléter votre réponse pour indiquer si l’absence de réalisation d’action de surveillance inopinée des prestataires par le CEIDRE est en adéquation avec le référentiel national de surveillance des prestataires.  B.2 Emission des plans conformes à exécution (CAE)  Lors de l’examen des notes de principes de surveillance et des guides d’identification des activités concernées par la qualité (ACQ), les inspecteurs ont interrogé vos représentants pour savoir si l’émission des plans conformes à exécution (CAE) est considérée comme une ACQ. Sans position définie d’EDF sur ce point précis, les inspecteurs ont néanmoins constaté qu’EDF prévoyait une surveillance de cette activité.  Je vous demande de m’indiquer votre position sur le fait de considérer l’émission des plans conformes à exécution (CAE) en tant qu’activité concernée par la qualité (ACQ). Vous justifierez cette position.  B.3 Surveillance des exigences de pérennité de la qualification sur des matériels classés lors  du montage.
75	Cette absence de critère s’est traduite dans un dossier examiné sur les DAB du circuit de contrôle volumétrique et chimique du CPP (système RCV) du réacteur n°1 par un contrôle à chaud réalisé le 24 mars 2022 avec une température de tuyauterie renseignée à 16°C et un contrôle à froid réalisé le 31 mai 2022 avec une température de tuyauterie renseignée à 20°C. Interrogés sur ce point, vos services ont indiqué après l’inspection que les valeurs renseignées correspondaient à la température relevée sur le corps des DAB et non sur les tuyauteries, ces dernières étant calorifugées. En l’absence de capteurs au droit des tuyauteries concernées, vos services ont indiqué avoir procédé à des vérifications sur un historique d’enregistrements de capteurs de température situés au plus proche de ces tuyauteries qui semblent confirmer la bonne représentativité des conditions de réalisation des contrôles à chaud.  Demande II.6 : Définir les moyens de mesure appropriés et les critères de température associés pour considérer les mesures représentatives d’un état à chaud et à froid et permettant de statuer sur le bon fonctionnement des DAB. Les intégrer dans les procédures de suivi en service.
76	Je vous demande de formaliser dans votre référentiel documentaire les modalités de surveillance des prestataires d’assistance technique ou de prestation intellectuelle.  A.3 Prise en compte de la surveillance des prestataires d’assistance techniques ou de  prestations intellectuelles pour l’entité EDF Aménagement de Flamanville 3  Les précédentes inspections portant sur le thème de la surveillance des prestataires réalisées en 2011 et en 2012 avaient mis en évidence l’absence de surveillance formalisée des prestataires d’assistance technique et de prestations intellectuelles embarquées au sein des équipes de l’Aménagement.  Votre représentant avait cependant argumenté lors de l’inspection de 2011 que le contrôle et la validation des livrables de ces prestataires, comme celle de tous les autres agents du lot, par la hiérarchie du lot correspondait de facto à une surveillance de l’activité. L’équipe d’inspection vous avait alors demandé au travers de la lettre de suite de faire valider cette pratique par vos services centraux et de l’intégrer au référentiel national de surveillance de prestataires. Le manuel qualité de vos services centraux était alors en cours de refonte.  En 2012, le manuel qualité de vos services centraux était toujours en cours de refonte et seule l’insertion d’un paragraphe dans votre référentiel qualité local relatif à la surveillance des prestataires (sous-processus B.5.3) est venue préciser la pratique du site.
77	4 Advisory Material for the IAEA Regulations for the Safe Transport of Radioactive Material N°SSG-26  4 / 8  B. DEMANDES D’INFORMATIONS COMPLEMENTAIRES  Contrôles réguliers et maintenance des colis FS47  Le certificat d’agrément F/290/B(U)F-96(Lv) du modèle de colis FS47 renvoie au programme d’entretien  décrit dans le dossier de sûreté de ce modèle de colis. Ce dossier de sûreté demande qu’à chaque cycle  de l’emballage, celui-ci fasse l’objet d’une vérification générale intégrant plusieurs organes.  Les inspecteurs ont consulté le document indiquant la réalisation des contrôles pour les FS47. Ceux-ci sont réalisés lors du retour des emballages FS47 vides sur l’atelier AMEC25. La gamme de maintenance n’a pas été examinée le jour de l’inspection et l’ensemble des organes à contrôler n’a pas pu être vérifié.  Par ailleurs, les inspecteurs ont été informés que des colis FS47 pleins sont réceptionnés sur  l’établissement et ne passent pas par l’atelier AMEC2 pour la réalisation des contrôles réguliers.  L’exploitant n’a pas pu nous préciser à quel moment ces contrôles étaient réalisés.  Demande B1 : Je vous demande de m’indiquer si l’ensemble des organes à contrôler est intégré dans  la gamme de maintenance des emballages FS47.
78	Les investigations ont mis en évidence que l’intervenant contaminé ne s’était pas contrôlé en sortant du  local, une fois le 1er serrage du bol de l’échangeur effectué.  Demande A1 : L’ASN vous demande de prendre des dispositions afin de garantir que les intervenants effectuent les contrôles de propreté radiologique prescrits par votre référentiel en sortie de chantier.  Formation  Le référentiel [5] indique au paragraphe 2.1 indique que « l'accès en zone contrôlée est réservé aux travailleurs ne présentant pas d'inaptitudes médicales, titulaires d'une habilitation RP (1 ou 2) et répondant aux critères d'accès en zone contrôlée ».  Le paragraphe 2.2 indique que « tous les intervenants d’EDF et prestataires habilités RP1 ou RP2 doivent suivre un recyclage en prévention des risques (PR) au moins une fois tous les 3 ans. Si les délais de 3 ans pour renouveler la formation sont dépassés, l’habilitation (RP1 ou RP2) est suspendue ».  Les inspecteurs ont interrogé l’intervenant de l’entreprise TECHMAN affecté au déshabillage lors de  l’activité de serrage du bol de l’échangeur réalisée le 18 août 2015.  Il est apparu que son dernier recyclage en prévention des risques (PR) date de janvier 2012.  Demande A2 : L’ASN vous demande de prendre des dispositions afin de garantir que les agents intervenants sur votre installation disposent des habilitations en matière de radioprotection requises par votre référentiel.
79	La 1ère activité, qui s’est déroulée entre 14 h 40 et 15 h 20 environ, a consisté à effectuer un 1er serrage du bol de l’échangeur. Lors de cette activité, conformément aux demandes du service d’EDF en charge de la radioprotection (QSPR), l’intervenant portait une tenue étanche ventilée (TEV). Une fois le serrage terminé, l’intervenant est sorti du local NB 225, après avoir quitté sa TEV avec l’appui d’une assistance au déshabillage. À l’issue de cette activité, une cartographie et une décontamination du local ont conduit votre service QSPR à autoriser l’allègement des conditions d’intervention dans le local en prescrivant le port d’une simple sur tenue de type Tyvek.  A 17 h 25, l’intervenant est de nouveau rentré dans le local NB 225 afin de mettre en place des obturateurs  sur l’échangeur. Il était cette fois-ci équipé d’une simple sur tenue.  A l’issue du contrôle de radioprotection réalisé à la suite de la dernière activité de mise en place des obturateurs et juste avant sa sortie de zone contrôlée, l’intervenant a constaté qu’il présentait une contamination au visage.  Les investigations ont mis en évidence que l’intervenant contaminé ne s’était pas contrôlé en sortant du  local, une fois le 1er serrage du bol de l’échangeur effectué.
80	Demande B.3 : Je vous demande de m’indiquer si le parcours d’habilitation de l’atelier T4/BSI  intègre les exigences de la qualification de la norme internationale ISO 9712.  Contrôle des colis DV 78 avant expédition  Le paragraphe 1.4.2.1.1 de l’ADR dispose que l’expéditeur de marchandises dangereuses a l’obligation  de remettre au transport un envoi conforme aux prescriptions de l’ADR.  Dans le cadre des expéditions des colis DV 78, l’exploitant réalise en amont du chargement des fûts de  déchets bétonnés C0 dans l’emballage un contrôle visuel de son état général. Ce contrôle peut être  réalisé bien avant l’expédition effective du colis chargé. En l’occurrence pour l’expédition du 1er octobre 2021 du DV 78 chargé, le contrôle de l’état général du DV 78 a été effectué le 2 septembre 2021. Le chargement des fûts a ensuite été réalisé les 2 et 3 septembre 2021. Le conteneur chargé a été entreposé jusqu’au 1er octobre 2021, date de son expédition. Les inspecteurs s’interrogent sur la validité du contrôle de l’état général du conteneur dans la mesure où elle intervient en amont du  chargement et à une date éloignée de l’expédition.
81	A ce titre, l’article R 4451-19 du code du travail [9], indique que « les salles de repos ne peuvent être incluses dans la  zone contrôlée. »  Demande B4 : L’ASN vous demande d’examiner au travers de l’analyse de cet événement les potentiels axes d’améliorations à mettre en œuvre concernant la gestion des temps d’attente en zone contrôlée. Le cas échéant, elle vous demande de rappeler aux intervenants les exigences des codes [8] et [9].  C. Observations  Observation C.1 : Au cours de la visite des installations, les inspecteurs se sont rendus dans le local de prise en charge des personnes pour lesquelles une contamination corporelle est suspectée, situé dans le bâtiment des  auxiliaires nucléaires commun aux réacteurs 3 et 4. Les inspecteurs ont constaté que cette zone était encombrée par des caisses d’équipements de protection individuelle.  * *  Vous voudrez bien me faire part sous deux mois, des remarques et observations, ainsi que des dispositions que vous prendrez pour remédier aux constatations susmentionnées. Pour les engagements que vous prendriez, je vous demande de les identifier clairement et d’en préciser, pour chacun, l’échéance de réalisation.  Enfin, conformément à la démarche de transparence et d’information du public instituée par les dispositions de l’article L. 125-13 du code de l’environnement, je vous informe que le présent courrier sera également mis en ligne sur le site Internet de l’ASN (www.asn.fr).
